data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
CON1365038,2018 January,2,Battle-No change of territory,Afghan and/or NATO Forces,0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Dih Bala,0,Shabi,34.1056,70.3875,1,Khaama Press,Subnational,"Ground operations and airstrikes by Afghan and/or NATO forces targeted IS training camps and compounds in the Esta Karan, Gorgori, and Shabi areas of Dih Bala District, Nangarhar Province, over the previous 48 hours (2 days), reported on January 5, 2018. 11 militants were killed in Gorgori, 5 in Esta Karan, and 5 in Shabi (21 total fatalities coded across coded across 3 locations and 2 days for 6 events).",2
CON1365044,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Zabul,Qalat,0,Qalat,32.1058,66.9083,3,Bakhtar News Agency,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",3
CON1365045,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,3,Bakhtar News Agency,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",3
CON1365046,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Kunar,Sirkanay,0,Sirkanay,34.7896,71.1097,2,Bakhtar News Agency,National,"Afghan military forces targeted Taliban militants while they were planting mines in Sirkanay District, Kunar Province, as reported on January 5, 2018. 3 militants were killed and several others wounded.",3
CON1365047,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,3,Bakhtar News Agency,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",4
CON1365048,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,3,Bakhtar News Agency,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",4
CON1365051,2018 January,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kandahar,Khakrez,0,Khakrez,31.985,65.4728,3,BBC Monitoring; Voice of Jihad,Other-national,"Taliban fighters attacked a military convoy somewhere in between Kandahar city and Tarinkot city (Khakrez coded as midpoint) on January 5, 2018, using heavy and light weaponry. 6 Afghan soldiers were killed and 3 vehicles destroyed; the Taliban claimed to have suffered no casualties and seized a number of weapons.",6
CON1365052,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Laghman,Mehtar Lam,0,Mehtar Lam,34.6714,70.2094,1,Bakhtar News Agency,National,"Afghan military forces targeted Taliban militants on the morning of January 5, 2018, in areas of Mehtar Lam city. 8 militants were killed.",8
CON1734217,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Achin,0,Sra Kala,34.1258,70.7133,2,Bakhtar News Agency,National,"Afghan military forces targeted IS militants in Dih Bala, Achin, and Rodat Districts of Nangarhar Province over 24 hours, as reported on January 5, 2018. 10 militants were killed (coded across 3 events), including Pakistani nationals.",3
CON1365040,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,3,Bakhtar News Agency; Pajhwok Afghan News,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",3
CON1365041,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,3,Bakhtar News Agency,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",3
CON1365042,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Wardak,Maidan Shar,0,Maidan Shar,34.3956,68.8662,3,Bakhtar News Agency,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",3
CON1365043,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Logar,Pul i Alam,0,Puli Alam,33.9953,69.0227,3,Bakhtar News Agency,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",3
CON1365050,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Faryab,Maymana,0,Maymana,35.9213,64.7841,3,Bakhtar News Agency,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",4
CON1364833,2018 January,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Girishk,31.8209,64.57,2,Bakhtar News Agency,National,"Taliban fighters stormed a security checkpoint in Nahri Saraj District, Helmand Province, on the night of January 6, 2018. 13 Taliban militants were killed.",13
CON1594910,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),NATO: North Atlantic Treaty Organization; Police Forces of Afghanistan (2004-) National Directorate of Security,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Garmsir,0,Safar Kelay,30.707,64.1081,1,BBC Monitoring; Afghan Islamic Press; Noor TV; Negah TV; Khaama Press; Pajhwok Afghan News; TOLONews,Subnational-national,"An operation by joint Afghan and NATO forces, including NDS officials and potentially including airstrikes, in the Safar Kelay area of Garmsir District, Helmand Province, killed 8-10 Taliban militants and arrested and/or wounded up to 18 others (including 2-3 commanders), reported on January 6, 2018.",8
CON1594911,2018 January,2,Battle-No change of territory,Police Forces of Afghanistan (2004-),Military Forces of Afghanistan (2004-); Dewa Gul Communal Militia (Afghanistan),Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kunar,Chawkay,0,Chawkay,34.6925,70.9264,2,BBC Monitoring; Afghan Islamic Press; Telegram; Pajhwok Afghan News; Khaama Press; Anadolu Agency,Subnational-regional,"Fighting occurred between Afghan police forces and local uprising forces and IS militants in the Dewa Gul area of Chawkay District, Kunar Province, for 3 days (January 7-9, 2019) after IS militants stormed security posts early on the first day. In total, 22 IS militants were killed and 32 others wounded; 4-5 policemen were killed and 15 local uprising force members were wounded (26 total fatalitites coded across 3 events). IS claimed up to 15 government forces' casualties. Other reports added that military forces provided air and artillery backup.",9
CON1364656,2018 January,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Logar,Pul i Alam,0,Puli Alam,33.9953,69.0227,1,BBC Monitoring; Voice of Jihad,Other-national,"Taliban fighters attacked government forces in the Sayed Habibollah area of Puli Alam city, capital of Logar Province, on January 7, 2018. 2 Afghan soldiers were killed.",2
CON1364657,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Nangarhar,Shinwar,0,Shinwar,34.1959,70.8318,2,Khaama Press,Subnational,"Clashes between Afghan security forces and Taliban militants occurred in Mohmand Dara and Shinwar Districts, Nangarhar Province, as reported on January 7, 2018. 3 militants were killed (coded across 2 events) and 11 others wounded, including a local commander. 1 militant was arrested and some weapons were seized.",1
CON1364661,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Nangarhar,Mohmand Dara,0,Mohmand Dara,34.2553,70.8657,2,Khaama Press,Subnational,"Clashes between Afghan security forces and Taliban militants occurred in Mohmand Dara and Shinwar Districts, Nangarhar Province, as reported on January 7, 2018. 3 militants were killed (coded across 2 events) and 11 others wounded, including a local commander. 1 militant was arrested and some weapons were seized.",2
CON1364659,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Kunduz,Khan Abad,0,Jukanah,36.6445,69.0333,1,BBC Monitoring; Afghan Islamic Press; Bakhtar News Agency,National,"Afghan security operations led to the deaths of 10-14 Taliban militants (coded across 6 events), injuring of 4-9 others, and arrest of 1 commander in the Aishan-e Tup, Zard Kamar, and Jukanah areas of Khan Abad District, Kunduz Province between January 7-9, 2018. 3 militant hideouts were also destroyed. A resident reported that 3 civilians were also injured and a number of residential houses were destroyed.",2
CON1364660,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Kunduz,Khan Abad,0,Khan Abad,36.683,69.1128,2,BBC Monitoring; Afghan Islamic Press; Bakhtar News Agency,National,"Afghan security operations led to the deaths of 10-14 Taliban militants (coded across 6 events), injuring of 4-9 others, and arrest of 1 commander in the Aishan-e Tup, Zard Kamar, and Jukanah areas of Khan Abad District, Kunduz Province between January 7-9, 2018. 3 militant hideouts were also destroyed. A resident reported that 3 civilians were also injured and a number of residential houses were destroyed.",2
CON1364662,2018 January,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Nangarhar,Shinwar,0,Wiyaleh,34.1417,70.7525,1,BBC Monitoring; Voice of Jihad,Other-national,"Clashes occurred between the Taliban and Afghan soldiers in the Wiyaleh area of Shinwar District, Nangarhar Province, on January 7, 2018. 3 Afghan soldiers were killed and many others injured.",3
CON1594912,2018 January,2,Battle-No change of territory,Police Forces of Afghanistan (2004-),Military Forces of Afghanistan (2004-); Dewa Gul Communal Militia (Afghanistan),Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kunar,Chawkay,0,Chawkay,34.6925,70.9264,2,BBC Monitoring; Afghan Islamic Press; Telegram; Pajhwok Afghan News; Khaama Press; Anadolu Agency,Subnational-regional,"Fighting occurred between Afghan police forces and local uprising forces and IS militants in the Dewa Gul area of Chawkay District, Kunar Province, for 3 days (January 7-9, 2019) after IS militants stormed security posts early on the first day. In total, 22 IS militants were killed and 32 others wounded; 4-5 policemen were killed and 15 local uprising force members were wounded (26 total fatalitites coded across 3 events). IS claimed up to 15 government forces' casualties. Other reports added that military forces provided air and artillery backup.",9
CON1364451,2018 January,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,3,BBC Monitoring; Voice of Jihad,Other-national,"The Taliban claimed to have killed or wounded 26 Afghan security personnel (half coded as fatalities across 3 events) in attacks on government convoys in Khost, Laghman, and Ghazni Provinces on January 8, 2018.",4
CON1364452,2018 January,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Laghman,Mehtar Lam,0,Mehtar Lam,34.6714,70.2094,3,BBC Monitoring; Voice of Jihad,Other-national,"The Taliban claimed to have killed or wounded 26 Afghan security personnel (half coded as fatalities across 3 events) in attacks on government convoys in Khost, Laghman, and Ghazni Provinces on January 8, 2018.",4
CON1364454,2018 January,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Khost,Khost,0,Khost,33.3395,69.9204,3,BBC Monitoring; Voice of Jihad,Other-national,"The Taliban claimed to have killed or wounded 26 Afghan security personnel (half coded as fatalities across 3 events) in attacks on government convoys in Khost, Laghman, and Ghazni Provinces on January 8, 2018.",5
